username,address,contrib,donut
PocketSandThroatKick,0x63cF2f0e2Ef4a5EF6934435b97135451F64f7033,66.5,0
forstyy,0x89D4B57fB8636fF40C94Ec407D7Cc6080D6157cE,66.5,0
NotGAF,0x59C0Efb47bb1d5EFD0f9960C60d11a459d32426B,66.5,0
nickos_e,0x79AeaB0D043f4086f6b57f35054fd8Ce32995E94,66.5,0
norrissifford8474,0xE1408f0dDEdd8846A7Ef33b2885e8c5b4E6721E1,66.5,0
okrim_cro,0x03a8300dbb70BA2415616E800730Dc74DA272f6f,66.5,0
PoojaaPriyaa,0x525465D20141d324fe857485F8f4E11740AAcCE1,2113.5,0
Siliconb3ach,0x0FC03ceF716F89a5b91277fBcACF680814B71169,66.5,0
ens91,0x1a6706F8abD55Aaafdf9d3117428905e6447F59A,66.5,0
chubky,0xB9aa2CEB0c01Dc715609cB9DBD49474c800A98C7,66.5,0
BroChad69,0x08E1DB9687DE2b1A0a18AE23df25730f69bf5A4f,33,0
SwingContent6806,0x58F1788eE66AcD09A00D039229bf25678ba04c84,33,0
ALiteralHamSandwich,0x5f9D94CC0071aCaF471Ec711143085E0DCdf453a,33,0
gorfnu,0x7AFaCE6a420BecF5e72E53242ad021fACc4c9aC7,33,0
nutboltUK1,0xDe626e3cE4cd202f45b671A907E5B31cEe15f3b0,33,0
massimoed,0x6917F22bF927a8dA07592dc4ae8c7d8C6C499419,33,0
JoeYo743,0xD793a39aA284C179418Eff321156eAc0A1a10330,33,0
IHaventEvenGotADog,0xf404C300d704C358ab2933D3203c238C337CB1b7,33,0
Lee911123,0x21E024dCE5Ed2ab9951B3735151e351a7b6cE2C7,33,0
specific_tumbleweed,0x138aF5DA1A3D76DFAfd6EA53CBded4e139c030Fd,33,0
energetic-dad,0xC67FA671B98D861A9c956c3DA8C570c977aC8c15,33,0
mryauch,0x003b8292760aE87F3F7c7B40b4Cd2cC0F30245f7,33,0
sbp1200,0xE1f9F6e4eC1E57BF063c55018b55d5fFBf5d133E,33,0
wytherlanejazz,0x9663DcbcF075ab5d3A1aE2e96A52DbdD88c886Ff,33,0
Kevkillerke,0x3B6CE9e2D18B88266e7b5A2332207C51E6fEb7a7,33,0
lpez33,0x66D93f954901aAc212786b1e5AAF888748e19f66,33,0
ryker_69,0x82d610d2296F6C6341FEB7b096903050d1de1B9A,33,0
TheOT1001,0xA8e706AdF619e4232E2f61b8ed02AA34edd86d8d,33,0
Nikolai_Volkoff88,0x8AAfb3b4d83B91035066C671720172B492581C88,33,0
studdmufin,0x4991eF523C86F02B76963e7c04dF084EccF2995e,33,0
Sharkytrs,0xE120ffC02ff9E6685aD3D65f998D8e40b4578A17,33,0
RatEnabler,0xc99f22f1428779183d7fF2eE4F7041DcD67C73E0,33,0
readit145,0x1b6A422EAb329272bc1b6435a057847dC9Eb4621,33,0
NefariousNaz,0xAA39937AD52e1925c02D4D13EfD0A04AD260b0f5,33,0
keatonatron,0x7c80435964Bde8071e1D3Df76Da870C2F03b44F2,33,0
The_Nutcrack,0x0B3AB5A8d926d07275291c074225f258d00B4F08,451,0
Clean_Eyes,0xD2654FeEC77934D2Bc687E4fa1Fe13442Dd9011d,1227.5,0
DonutMultisig,0x367b68554f9CE16A87fD0B6cE4E70d465A0C940E,0,0
